,classes,3,4,12,21,22,33,Total,bacia,model,version,year
99,4,0,25,0,9,0,0,34,76111,SpatialV3su,32,2021
100,12,0,0,0,0,0,0,0,76111,SpatialV3su,32,2021
101,21,0,21,0,122,0,0,143,76111,SpatialV3su,32,2021
102,22,0,1,1,1,1,0,4,76111,SpatialV3su,32,2021
103,33,0,0,0,0,0,3,3,76111,SpatialV3su,32,2021
104,Total,0,54,1,134,1,3,193,76111,SpatialV3su,32,2021
105,3,0,3,0,0,0,0,3,752,SpatialV3su,32,2011
106,4,0,105,0,17,0,0,122,752,SpatialV3su,32,2011
107,12,0,2,0,1,0,0,3,752,SpatialV3su,32,2011
108,21,0,12,0,18,0,0,30,752,SpatialV3su,32,2011
109,22,0,1,0,3,0,0,4,752,SpatialV3su,32,2011
110,33,0,2,0,0,0,1,3,752,SpatialV3su,32,2011
111,Total,0,125,0,39,0,1,165,752,SpatialV3su,32,2011
112,3,4,13,0,1,0,0,18,7621,SpatialV3su,32,1998
113,4,2,30,0,1,0,0,33,7621,SpatialV3su,32,1998
114,12,0,3,0,0,0,0,3,7621,SpatialV3su,32,1998
115,21,0,7,0,21,0,0,28,7621,SpatialV3su,32,1998
116,22,0,0,0,0,0,0,0,7621,SpatialV3su,32,1998
117,33,0,0,0,0,0,1,1,7621,SpatialV3su,32,1998
118,Total,6,53,0,23,0,1,83,7621,SpatialV3su,32,1998
119,3,7,12,0,0,0,0,19,763,SpatialV3su,32,2014
120,4,9,196,0,23,0,0,228,763,SpatialV3su,32,2014
121,12,0,4,5,6,0,0,15,763,SpatialV3su,32,2014
122,21,0,22,0,134,0,0,156,763,SpatialV3su,32,2014
123,22,0,2,1,1,0,0,4,763,SpatialV3su,32,2014
124,33,1,0,0,0,0,2,3,763,SpatialV3su,32,2014
125,Total,17,236,6,164,0,2,425,763,SpatialV3su,32,2014
126,3,2,0,0,2,0,0,4,775,SpatialV3su,32,2019
127,4,0,6,0,0,0,0,6,775,SpatialV3su,32,2019
128,12,0,0,0,1,0,0,1,775,SpatialV3su,32,2019
129,21,1,2,0,13,0,0,16,775,SpatialV3su,32,2019
130,22,0,0,0,0,0,0,0,775,SpatialV3su,32,2019
131,33,0,0,0,0,0,0,0,775,SpatialV3su,32,2019
132,Total,3,8,0,16,0,0,27,775,SpatialV3su,32,2019
133,3,1,9,0,2,0,0,12,767,SpatialV3su,32,1990
134,4,8,61,0,7,0,0,76,767,SpatialV3su,32,1990
135,12,0,0,0,0,0,0,0,767,SpatialV3su,32,1990
136,21,0,4,0,44,0,0,48,767,SpatialV3su,32,1990
137,22,0,1,0,0,0,0,1,767,SpatialV3su,32,1990
138,33,0,0,0,0,0,0,0,767,SpatialV3su,32,1990
139,Total,9,75,0,53,0,0,137,767,SpatialV3su,32,1990
140,3,0,4,0,0,0,0,4,7422,SpatialV3su,32,2017
141,4,2,118,1,12,0,0,133,7422,SpatialV3su,32,2017
142,12,0,2,0,5,0,0,7,7422,SpatialV3su,32,2017
143,21,0,18,0,25,0,0,43,7422,SpatialV3su,32,2017
144,22,0,0,0,0,0,0,0,7422,SpatialV3su,32,2017
145,33,0,0,0,0,0,2,2,7422,SpatialV3su,32,2017
146,Total,2,142,1,42,0,2,189,7422,SpatialV3su,32,2017
147,3,0,0,0,0,0,0,0,758,SpatialV3su,32,2000
148,4,0,56,1,33,0,0,90,758,SpatialV3su,32,2000
149,12,0,0,0,2,0,0,2,758,SpatialV3su,32,2000
150,21,0,16,0,55,0,0,71,758,SpatialV3su,32,2000
151,22,0,0,0,1,0,0,1,758,SpatialV3su,32,2000
152,33,0,1,0,1,0,0,2,758,SpatialV3su,32,2000
153,Total,0,73,1,92,0,0,166,758,SpatialV3su,32,2000
154,3,1,3,0,0,0,0,4,755,SpatialV3su,32,2006
155,4,5,120,0,32,0,0,157,755,SpatialV3su,32,2006
156,12,0,0,0,4,0,1,5,755,SpatialV3su,32,2006
157,21,0,10,0,75,0,0,85,755,SpatialV3su,32,2006
158,22,0,0,0,7,4,0,11,755,SpatialV3su,32,2006
159,33,1,1,0,1,0,1,4,755,SpatialV3su,32,2006
160,Total,7,134,0,119,4,2,266,755,SpatialV3su,32,2006
161,3,2,2,0,0,0,0,4,7612,SpatialV3su,32,1988
162,4,3,104,1,9,0,0,117,7612,SpatialV3su,32,1988
163,12,0,1,0,6,0,0,7,7612,SpatialV3su,32,1988
164,21,0,20,0,25,0,0,45,7612,SpatialV3su,32,1988
165,22,0,0,0,3,0,0,3,7612,SpatialV3su,32,1988
166,33,0,0,0,0,0,1,1,7612,SpatialV3su,32,1988
167,Total,5,127,1,43,0,1,177,7612,SpatialV3su,32,1988
168,3,0,0,0,1,0,0,1,773,SpatialV3su,32,1991
169,4,1,2,0,7,0,0,10,773,SpatialV3su,32,1991
170,12,0,1,0,0,0,0,1,773,SpatialV3su,32,1991
171,21,1,1,0,32,0,0,34,773,SpatialV3su,32,1991
172,22,0,0,0,2,0,0,2,773,SpatialV3su,32,1991
173,33,0,0,0,0,0,0,0,773,SpatialV3su,32,1991
174,Total,2,4,0,42,0,0,48,773,SpatialV3su,32,1991
175,3,4,12,0,1,0,0,17,765,SpatialV3su,32,2008
176,4,5,86,0,39,0,0,130,765,SpatialV3su,32,2008
177,12,0,0,0,0,0,0,0,765,SpatialV3su,32,2008
178,21,2,7,0,103,0,0,112,765,SpatialV3su,32,2008
179,22,0,1,0,2,3,0,6,765,SpatialV3su,32,2008
180,33,0,1,0,0,0,1,2,765,SpatialV3su,32,2008
181,Total,11,107,0,145,3,1,267,765,SpatialV3su,32,2008
182,3,1,1,0,0,0,0,2,7615,SpatialV3su,32,2014
183,4,0,131,0,39,0,0,170,7615,SpatialV3su,32,2014
184,12,0,1,0,20,0,0,21,7615,SpatialV3su,32,2014
185,21,1,15,0,65,0,0,81,7615,SpatialV3su,32,2014
186,22,0,0,0,4,0,0,4,7615,SpatialV3su,32,2014
187,33,0,0,0,0,0,2,2,7615,SpatialV3su,32,2014
188,Total,2,148,0,128,0,2,280,7615,SpatialV3su,32,2014
189,3,0,6,0,0,0,0,6,756,SpatialV3su,32,1994
190,4,0,152,0,87,0,0,239,756,SpatialV3su,32,1994
191,12,0,3,1,4,0,1,9,756,SpatialV3su,32,1994
192,21,0,43,0,90,0,0,133,756,SpatialV3su,32,1994
193,22,0,1,0,7,0,0,8,756,SpatialV3su,32,1994
194,33,0,1,0,1,0,3,5,756,SpatialV3su,32,1994
195,Total,0,206,1,189,0,4,400,756,SpatialV3su,32,1994
196,3,3,1,0,0,0,0,4,741,SpatialV3su,32,2008
197,4,4,91,0,1,0,0,96,741,SpatialV3su,32,2008
198,12,0,3,0,1,0,0,4,741,SpatialV3su,32,2008
199,21,0,21,0,9,0,0,30,741,SpatialV3su,32,2008
200,22,0,1,0,1,0,0,2,741,SpatialV3su,32,2008
201,33,0,0,0,0,0,2,2,741,SpatialV3su,32,2008
202,Total,7,117,0,12,0,2,138,741,SpatialV3su,32,2008
203,3,0,0,0,1,0,1,2,7615,SpatialV3su,32,1991
204,4,0,147,0,45,0,0,192,7615,SpatialV3su,32,1991
205,12,0,2,0,19,0,0,21,7615,SpatialV3su,32,1991
206,21,0,9,0,51,0,0,60,7615,SpatialV3su,32,1991
207,22,0,0,0,3,0,0,3,7615,SpatialV3su,32,1991
208,33,0,0,0,0,0,2,2,7615,SpatialV3su,32,1991
209,Total,0,158,0,119,0,3,280,7615,SpatialV3su,32,1991
210,3,3,1,0,0,0,0,4,741,SpatialV3su,32,1995
211,4,4,95,0,0,0,0,99,741,SpatialV3su,32,1995
212,12,0,2,0,2,0,0,4,741,SpatialV3su,32,1995
213,21,0,21,0,6,0,0,27,741,SpatialV3su,32,1995
214,22,0,1,0,1,0,0,2,741,SpatialV3su,32,1995
215,33,0,1,0,0,0,1,2,741,SpatialV3su,32,1995
216,Total,7,121,0,9,0,1,138,741,SpatialV3su,32,1995
217,3,19,7,0,1,0,0,27,7741,SpatialV3su,32,2004
218,4,11,81,1,10,0,0,103,7741,SpatialV3su,32,2004
219,12,2,6,0,1,0,0,9,7741,SpatialV3su,32,2004
220,21,1,37,0,67,0,0,105,7741,SpatialV3su,32,2004
221,22,0,0,1,0,0,0,1,7741,SpatialV3su,32,2004
222,33,0,0,0,0,0,0,0,7741,SpatialV3su,32,2004
223,Total,33,131,2,79,0,0,245,7741,SpatialV3su,32,2004
224,3,11,10,0,1,0,0,22,776,SpatialV3su,32,1997
225,4,9,134,3,52,0,0,198,776,SpatialV3su,32,1997
226,12,0,0,7,2,0,0,9,776,SpatialV3su,32,1997
227,21,3,21,1,124,0,0,149,776,SpatialV3su,32,1997
228,22,0,0,2,0,0,0,2,776,SpatialV3su,32,1997
229,33,0,0,0,0,0,1,1,776,SpatialV3su,32,1997
230,Total,23,165,13,179,0,1,381,776,SpatialV3su,32,1997
231,3,0,6,0,0,0,0,6,756,SpatialV3su,32,1995
232,4,0,155,1,83,0,0,239,756,SpatialV3su,32,1995
233,12,0,3,1,4,0,0,8,756,SpatialV3su,32,1995
234,21,0,39,1,93,0,0,133,756,SpatialV3su,32,1995
235,22,0,1,0,6,0,0,7,756,SpatialV3su,32,1995
236,33,0,2,0,1,0,4,7,756,SpatialV3su,32,1995
237,Total,0,206,3,187,0,4,400,756,SpatialV3su,32,1995
238,3,2,3,0,0,0,0,5,7742,SpatialV3su,32,2009
239,4,6,9,0,5,0,0,20,7742,SpatialV3su,32,2009
240,12,0,0,0,2,0,0,2,7742,SpatialV3su,32,2009
241,21,0,8,0,110,0,0,118,7742,SpatialV3su,32,2009
242,22,0,0,0,1,0,0,1,7742,SpatialV3su,32,2009
243,33,0,0,0,0,0,2,2,7742,SpatialV3su,32,2009
244,Total,8,20,0,118,0,2,148,7742,SpatialV3su,32,2009
245,3,1,3,0,0,0,0,4,755,SpatialV3su,32,1991
246,4,5,121,0,32,0,0,158,755,SpatialV3su,32,1991
247,12,0,0,0,5,0,1,6,755,SpatialV3su,32,1991
248,21,0,20,0,66,0,0,86,755,SpatialV3su,32,1991
249,22,0,0,0,6,3,0,9,755,SpatialV3su,32,1991
250,33,1,0,0,0,0,2,3,755,SpatialV3su,32,1991
251,Total,7,144,0,109,3,3,266,755,SpatialV3su,32,1991
252,3,19,17,0,0,0,0,36,746,SpatialV3su,32,2019
253,4,12,135,0,2,0,0,149,746,SpatialV3su,32,2019
254,12,0,2,0,3,0,0,5,746,SpatialV3su,32,2019
255,21,0,15,0,13,0,0,28,746,SpatialV3su,32,2019
256,22,0,1,0,2,0,0,3,746,SpatialV3su,32,2019
257,33,0,1,0,0,0,0,1,746,SpatialV3su,32,2019
258,Total,31,171,0,20,0,0,222,746,SpatialV3su,32,2019
259,3,1,1,0,0,0,0,2,7615,SpatialV3su,32,2009
260,4,0,127,0,48,0,0,175,7615,SpatialV3su,32,2009
261,12,0,0,0,21,0,0,21,7615,SpatialV3su,32,2009
262,21,1,14,0,61,0,0,76,7615,SpatialV3su,32,2009
263,22,0,0,0,4,0,0,4,7615,SpatialV3su,32,2009
264,33,0,0,0,0,0,2,2,7615,SpatialV3su,32,2009
265,Total,2,142,0,134,0,2,280,7615,SpatialV3su,32,2009
266,3,0,6,0,0,0,0,6,756,SpatialV3su,32,1998
267,4,0,169,8,66,0,0,243,756,SpatialV3su,32,1998
268,12,0,2,2,2,0,0,6,756,SpatialV3su,32,1998
269,21,0,40,1,90,0,0,131,756,SpatialV3su,32,1998
270,22,0,1,1,5,0,0,7,756,SpatialV3su,32,1998
271,33,0,2,1,0,0,4,7,756,SpatialV3su,32,1998
272,Total,0,220,13,163,0,4,400,756,SpatialV3su,32,1998
273,3,0,0,0,0,0,0,0,7613,SpatialV3su,32,2018
274,4,1,106,0,44,0,0,151,7613,SpatialV3su,32,2018
275,12,0,1,0,16,0,0,17,7613,SpatialV3su,32,2018
276,21,0,8,0,14,0,0,22,7613,SpatialV3su,32,2018
277,22,0,0,0,1,0,0,1,7613,SpatialV3su,32,2018
278,33,0,0,0,0,0,1,1,7613,SpatialV3su,32,2018
279,Total,1,115,0,75,0,1,192,7613,SpatialV3su,32,2018
280,3,0,0,0,0,0,0,0,758,SpatialV3su,32,2018
281,4,0,58,2,19,0,0,79,758,SpatialV3su,32,2018
282,12,0,0,0,2,0,0,2,758,SpatialV3su,32,2018
283,21,0,13,0,67,0,0,80,758,SpatialV3su,32,2018
284,22,0,0,0,1,0,0,1,758,SpatialV3su,32,2018
285,33,0,1,0,3,0,0,4,758,SpatialV3su,32,2018
286,Total,0,72,2,92,0,0,166,758,SpatialV3su,32,2018
287,3,0,0,0,0,0,0,0,758,SpatialV3su,32,1985
288,4,0,64,4,31,0,1,100,758,SpatialV3su,32,1985
289,12,0,0,0,2,0,0,2,758,SpatialV3su,32,1985
290,21,0,18,0,43,0,0,61,758,SpatialV3su,32,1985
291,22,0,0,0,0,1,0,1,758,SpatialV3su,32,1985
292,33,0,0,0,0,0,2,2,758,SpatialV3su,32,1985
293,Total,0,82,4,76,1,3,166,758,SpatialV3su,32,1985
294,3,2,9,0,0,0,0,11,754,SpatialV3su,32,1991
295,4,1,365,0,134,0,0,500,754,SpatialV3su,32,1991
296,12,0,2,0,11,0,0,13,754,SpatialV3su,32,1991
297,21,1,47,0,132,0,0,180,754,SpatialV3su,32,1991
298,22,0,0,1,4,0,0,5,754,SpatialV3su,32,1991
299,33,0,4,4,0,0,7,15,754,SpatialV3su,32,1991
300,Total,4,427,5,281,0,7,724,754,SpatialV3su,32,1991
301,3,4,23,0,0,0,0,27,7622,SpatialV3su,32,2000
302,4,2,95,0,5,0,0,102,7622,SpatialV3su,32,2000
303,12,0,2,0,0,0,0,2,7622,SpatialV3su,32,2000
304,21,0,9,0,10,0,0,19,7622,SpatialV3su,32,2000
305,22,0,0,0,0,0,0,0,7622,SpatialV3su,32,2000
306,33,0,0,0,0,0,0,0,7622,SpatialV3su,32,2000
307,Total,6,129,0,15,0,0,150,7622,SpatialV3su,32,2000
308,3,0,1,0,0,0,0,1,777,SpatialV3su,32,1993
309,4,0,2,0,0,0,0,2,777,SpatialV3su,32,1993
310,12,0,1,0,1,0,0,2,777,SpatialV3su,32,1993
311,21,0,5,0,5,0,0,10,777,SpatialV3su,32,1993
312,22,0,0,0,0,0,0,0,777,SpatialV3su,32,1993
313,33,0,0,0,0,0,0,0,777,SpatialV3su,32,1993
314,Total,0,9,0,6,0,0,15,777,SpatialV3su,32,1993
315,3,1,1,0,0,0,0,2,7615,SpatialV3su,32,2013
316,4,0,132,0,39,0,0,171,7615,SpatialV3su,32,2013
317,12,0,1,0,20,0,0,21,7615,SpatialV3su,32,2013
318,21,1,14,0,65,0,0,80,7615,SpatialV3su,32,2013
319,22,0,0,0,4,0,0,4,7615,SpatialV3su,32,2013
320,33,0,0,0,0,0,2,2,7615,SpatialV3su,32,2013
321,Total,2,148,0,128,0,2,280,7615,SpatialV3su,32,2013
322,3,139,213,3,23,1,1,380,Caatinga,SpatialV3su,32,1989
323,4,218,4536,20,995,1,4,5774,Caatinga,SpatialV3su,32,1989
324,12,2,70,15,131,2,2,222,Caatinga,SpatialV3su,32,1989
325,21,30,535,4,2141,1,1,2712,Caatinga,SpatialV3su,32,1989
326,22,4,24,8,49,9,3,97,Caatinga,SpatialV3su,32,1989
327,33,5,14,7,13,1,90,130,Caatinga,SpatialV3su,32,1989
328,Total,398,5392,57,3352,15,101,9315,Caatinga,SpatialV3su,32,1989
329,3,4,12,0,0,0,0,16,765,SpatialV3su,32,2015
330,4,5,93,0,28,0,0,126,765,SpatialV3su,32,2015
331,12,0,0,0,0,0,0,0,765,SpatialV3su,32,2015
332,21,2,11,0,104,0,0,117,765,SpatialV3su,32,2015
333,22,0,1,0,2,2,1,6,765,SpatialV3su,32,2015
334,33,1,0,0,0,0,1,2,765,SpatialV3su,32,2015
335,Total,12,117,0,134,2,2,267,765,SpatialV3su,32,2015
336,3,3,0,0,0,0,0,3,7612,SpatialV3su,32,2020
337,4,3,84,3,5,0,0,95,7612,SpatialV3su,32,2020
338,12,0,3,3,2,0,0,8,7612,SpatialV3su,32,2020
339,21,0,27,0,37,0,0,64,7612,SpatialV3su,32,2020
340,22,0,1,0,3,0,0,4,7612,SpatialV3su,32,2020
341,33,0,0,0,0,0,3,3,7612,SpatialV3su,32,2020
342,Total,6,115,6,47,0,3,177,7612,SpatialV3su,32,2020
343,3,3,2,0,0,0,0,5,7742,SpatialV3su,32,1999
344,4,4,10,0,10,0,0,24,7742,SpatialV3su,32,1999
345,12,0,0,0,2,0,0,2,7742,SpatialV3su,32,1999
346,21,1,1,0,112,0,0,114,7742,SpatialV3su,32,1999
347,22,0,0,0,1,0,0,1,7742,SpatialV3su,32,1999
348,33,0,0,0,0,0,2,2,7742,SpatialV3su,32,1999
349,Total,8,13,0,125,0,2,148,7742,SpatialV3su,32,1999
350,3,1,3,0,0,0,0,4,755,SpatialV3su,32,1987
351,4,5,134,0,36,0,0,175,755,SpatialV3su,32,1987
352,12,0,0,0,5,1,0,6,755,SpatialV3su,32,1987
353,21,0,18,0,53,0,0,71,755,SpatialV3su,32,1987
354,22,0,0,0,4,3,0,7,755,SpatialV3su,32,1987
355,33,1,0,0,0,0,2,3,755,SpatialV3su,32,1987
356,Total,7,155,0,98,4,2,266,755,SpatialV3su,32,1987
357,3,3,10,0,1,0,0,14,766,SpatialV3su,32,1995
358,4,4,99,0,27,0,0,130,766,SpatialV3su,32,1995
359,12,0,3,0,4,0,0,7,766,SpatialV3su,32,1995
360,21,0,13,0,126,0,0,139,766,SpatialV3su,32,1995
361,22,0,1,0,0,1,0,2,766,SpatialV3su,32,1995
362,33,0,0,0,1,0,2,3,766,SpatialV3su,32,1995
363,Total,7,126,0,159,1,2,295,766,SpatialV3su,32,1995
364,3,1,11,0,1,0,0,13,744,SpatialV3su,32,2003
365,4,0,496,1,50,0,1,548,744,SpatialV3su,32,2003
366,12,0,9,3,9,0,0,21,744,SpatialV3su,32,2003
367,21,0,34,0,123,0,0,157,744,SpatialV3su,32,2003
368,22,0,1,0,1,0,0,2,744,SpatialV3su,32,2003
369,33,0,2,0,0,0,0,2,744,SpatialV3su,32,2003
370,Total,1,553,4,184,0,1,743,744,SpatialV3su,32,2003
371,3,0,4,0,0,0,0,4,756,SpatialV3su,32,2021
372,4,0,190,7,57,0,0,254,756,SpatialV3su,32,2021
373,12,0,2,3,2,0,0,7,756,SpatialV3su,32,2021
374,21,0,31,4,86,0,0,121,756,SpatialV3su,32,2021
375,22,0,0,0,7,0,0,7,756,SpatialV3su,32,2021
376,33,0,2,0,1,0,4,7,756,SpatialV3su,32,2021
377,Total,0,229,14,153,0,4,400,756,SpatialV3su,32,2021
378,3,4,3,0,1,0,0,8,745,SpatialV3su,32,2004
379,4,24,35,0,3,0,0,62,745,SpatialV3su,32,2004
380,12,0,1,0,1,0,0,2,745,SpatialV3su,32,2004
381,21,0,4,0,4,0,0,8,745,SpatialV3su,32,2004
382,22,0,0,0,0,0,0,0,745,SpatialV3su,32,2004
383,33,0,0,0,0,0,0,0,745,SpatialV3su,32,2004
384,Total,28,43,0,9,0,0,80,745,SpatialV3su,32,2004
385,3,2,0,0,1,0,0,3,7612,SpatialV3su,32,2002
386,4,3,92,1,8,0,0,104,7612,SpatialV3su,32,2002
387,12,0,1,2,5,0,0,8,7612,SpatialV3su,32,2002
388,21,0,21,2,33,0,0,56,7612,SpatialV3su,32,2002
389,22,0,0,0,3,0,0,3,7612,SpatialV3su,32,2002
390,33,0,0,0,0,0,3,3,7612,SpatialV3su,32,2002
391,Total,5,114,5,50,0,3,177,7612,SpatialV3su,32,2002
392,3,4,24,0,0,0,0,28,7622,SpatialV3su,32,1990
393,4,2,96,0,4,0,0,102,7622,SpatialV3su,32,1990
394,12,0,1,0,1,0,0,2,7622,SpatialV3su,32,1990
395,21,0,2,0,16,0,0,18,7622,SpatialV3su,32,1990
396,22,0,0,0,0,0,0,0,7622,SpatialV3su,32,1990
397,33,0,0,0,0,0,0,0,7622,SpatialV3su,32,1990
398,Total,6,123,0,21,0,0,150,7622,SpatialV3su,32,1990
399,3,0,4,0,0,0,0,4,7422,SpatialV3su,32,1986
400,4,2,134,0,11,0,0,147,7422,SpatialV3su,32,1986
401,12,0,4,0,2,0,0,6,7422,SpatialV3su,32,1986
402,21,0,18,0,12,0,0,30,7422,SpatialV3su,32,1986
403,22,0,0,0,0,0,0,0,7422,SpatialV3su,32,1986
404,33,0,0,0,0,0,2,2,7422,SpatialV3su,32,1986
405,Total,2,160,0,25,0,2,189,7422,SpatialV3su,32,1986
406,3,4,13,0,1,0,0,18,7621,SpatialV3su,32,1999
407,4,2,29,0,1,0,0,32,7621,SpatialV3su,32,1999
408,12,0,3,0,0,0,0,3,7621,SpatialV3su,32,1999
409,21,0,5,0,24,0,0,29,7621,SpatialV3su,32,1999
410,22,0,0,0,0,0,0,0,7621,SpatialV3su,32,1999
411,33,0,0,0,0,0,1,1,7621,SpatialV3su,32,1999
412,Total,6,50,0,26,0,1,83,7621,SpatialV3su,32,1999
413,3,1,0,0,0,0,0,1,773,SpatialV3su,32,2003
414,4,0,3,0,3,0,0,6,773,SpatialV3su,32,2003
